# RSS Quantum efficiency measurements from Dave Carter
# 1 Aug 2008 
# Wavelength (nm) QE_Amp1 Wavelength (nm) QE_Amp2 Wavelength (nm) QE_Amp3 Wavelength (nm) QE_Amp4 Wavelength (nm) QE_Amp5 Wavelength (nm) QE_Amp6
320	0.670399907192575	320	0.677726682134571	320	0.671184918793504	320	0.675109976798144	320	0.66987656612529	320	0.672493271461717	350	0.799
355	0.768704809052334	355	0.771919801980198	355	0.766775813295615	355	0.769990806223479	355	0.766775813295615	355	0.76902630834512	400	0.86
394	0.691870845204179	394	0.696609686609687	394	0.725042735042735	394	0.739259259259259	394	0.729781576448243	394	0.729781576448243	500	0.85
470	0.797334663625998	470	0.806499429874572	470	0.810165336374002	470	0.810165336374002	470	0.810165336374002	470	0.811998289623717	650	0.755
550	0.782457212713936	550	0.782457212713936	550	0.791662591687042	550	0.773251833740831	550	0.782457212713936	550	0.782457212713936	900	0.454
589	0.785833184921342	589	0.783501335707925	589	0.783501335707925	589	0.783501335707925	589	0.785833184921342	589	0.785833184921342	1000	0.106
632	0.727186897880539	632	0.734922928709056	632	0.734922928709056	632	0.742658959537572	632	0.742658959537572	632	0.734922928709056		
950	0.304022346368715	950	0.301488826815642	950	0.306555865921788	950	0.306555865921788	950	0.304022346368715	950	0.304022346368715		
