6503.44100	0.00046
6504.14100	0.00072
6504.84000	0.00087
6505.54000	0.00102
6506.24000	0.00051
6506.94000	0.00076
6507.64000	0.00053
6508.34000	0.00121
6509.04000	0.00029
6509.74000	0.00069
6510.43900	0.00053
6511.13900	0.00051
6511.83900	0.00037
6512.53900	0.00081
6513.23900	0.00047
6513.93800	0.00070
6514.63800	0.00057
6515.33800	0.00070
6516.03800	0.00045
6516.73800	0.00063
6517.43700	0.00067
6518.13700	0.00066
6518.83700	0.00050
6519.53700	0.00035
6520.23600	0.00000
6520.93600	0.00058
6521.63600	0.00094
6522.33500	0.00088
6523.03500	0.00082
6523.73500	0.00060
6524.43400	0.00092
6525.13400	0.00100
6525.83400	0.00045
6526.53300	0.00095
6527.23300	0.00090
6527.93300	0.00036
6528.63200	0.00043
6529.33200	0.00010
6530.03200	0.00088
6530.73100	0.00062
6531.43100	0.00018
6532.13000	0.00143
6532.83000	0.00063
6533.53000	0.00042
6534.22900	0.00041
6534.92900	0.00031
6535.62800	0.00036
6536.32800	0.00124
6537.02700	0.00091
6537.72700	0.00104
6538.42700	0.00092
6539.12600	0.00110
6539.82600	0.00000
6540.52500	0.00070
6541.22500	0.00033
6541.92400	0.00107
6542.62300	0.00056
6543.32300	0.00070
6544.02200	0.00056
6544.72200	0.00076
6545.42100	0.00096
6546.12100	0.00056
6546.82000	0.00145
6547.52000	0.00110
6548.21900	0.00035
6548.91800	0.00049
6549.61800	0.00058
6550.31700	0.00059
6551.01700	0.00084
6551.71600	0.00063
6552.41500	0.00063
6553.11500	0.00042
6553.81400	0.00018
6554.51300	0.00067
6555.21300	0.00056
6555.91200	0.00076
6556.61100	0.00025
6557.31100	0.00070
6558.01000	0.00044
6558.70900	0.00024
6559.40900	0.00032
6560.10800	0.00037
6560.80700	0.00081
6561.50700	0.00056
6562.20600	0.00037
6562.90500	0.00049
6563.60400	0.00069
6564.30400	0.00047
6565.00300	0.00009
6565.70200	0.00023
6566.40100	0.00040
6567.10000	0.00017
6567.80000	0.00066
6568.49900	0.00109
6569.19800	0.00009
6569.89700	0.00019
6570.59600	0.00006
6571.29500	0.00007
6571.99500	0.00021
6572.69400	0.00056
6573.39300	0.00045
6574.09200	0.00011
6574.79100	0.00000
6575.49000	0.00038
6576.18900	0.00016
6576.88800	0.00024
6577.58800	0.00050
6578.28700	0.00024
6578.98600	0.00032
6579.68500	0.00050
6580.38400	0.00011
6581.08300	0.00009
6581.78200	0.00059
6582.48100	0.00167
6583.18000	0.00024
6583.87900	0.00004
6584.57800	0.00026
6585.27700	0.00000
6585.97600	0.00000
6586.67500	0.00082
6587.37400	0.00016
6588.07300	0.00002
6588.77200	0.00077
6589.47100	0.00022
6590.17000	0.00077
6590.86900	0.00032
6591.56800	0.00076
6592.26700	0.00030
6592.96600	0.00016
6593.66400	0.00049
6594.36300	0.00018
6595.06200	0.00025
6595.76100	0.00035
6596.46000	0.00015
6597.15900	0.00019
6597.85800	0.00025
6598.55700	0.00014
6599.25500	0.00033
6599.95400	0.00051
6600.65300	0.00084
6601.35200	0.00009
6602.05100	0.00000
6602.75000	0.00054
6603.44800	0.00040
6604.14700	0.00047
6604.84600	0.00036
6605.54500	0.00066
6606.24400	0.00022
6606.94200	0.00021
6607.64100	0.00028
6608.34000	0.00000
6609.03900	0.00027
6609.73700	0.00000
6610.43600	0.00050
6611.13500	0.00049
6611.83300	0.00076
6612.53200	0.00136
6613.23100	0.00015
6613.92900	0.00005
6614.62800	0.00073
6615.32700	0.00025
6616.02500	0.00042
6616.72400	0.00016
6617.42300	0.00060
6618.12100	0.00022
6618.82000	0.00000
6619.51900	0.00023
6620.21700	0.00016
6620.91600	0.00034
6621.61400	0.00078
6622.31300	0.00007
6623.01200	0.00000
6623.71000	0.00015
6624.40900	0.00020
6625.10700	0.00030
6625.80600	0.00053
6626.50400	0.00007
6627.20300	0.00043
6627.90200	0.00015
6628.60000	0.00017
6629.29900	0.00000
6629.99700	0.00001
6630.69600	0.00037
6631.39400	0.00000
6632.09300	0.00071
6632.79100	0.00065
6633.48900	0.00007
6634.18800	0.00032
6634.88600	0.00067
6635.58500	0.00047
6636.28300	0.00000
6636.98200	0.00018
6637.68000	0.00007
6638.37900	0.00038
6639.07700	0.00028
6639.77500	0.00031
6640.47400	0.00023
6641.17200	0.00004
6641.87000	0.00020
6642.56900	0.00027
6643.26700	0.00029
6643.96600	0.00005
6644.66400	0.00041
6645.36200	0.00064
6646.06100	0.00000
6646.75900	0.00059
6647.45700	0.00058
6648.15500	0.00042
6648.85400	0.00005
6649.55200	0.00017
6650.25000	0.00028
6650.94900	0.00013
6651.64700	0.00016
6652.34500	0.00028
6653.04300	0.00014
6653.74200	0.00107
6654.44000	0.00083
6655.13800	0.00025
6655.83600	0.00046
6656.53400	0.00029
6657.23300	0.00030
6657.93100	0.00031
6658.62900	0.00033
6659.32700	0.00021
6660.02500	0.00030
6660.72400	0.00052
6661.42200	0.00060
6662.12000	0.00053
6662.81800	0.00058
6663.51600	0.00039
6664.21400	0.00016
6664.91200	0.00013
6665.61000	0.00049
6666.30900	0.00066
6667.00700	0.00044
6667.70500	0.00032
6668.40300	0.00057
6669.10100	0.00040
6669.79900	0.00039
6670.49700	0.00010
6671.19500	0.00000
6671.89300	0.00053
6672.59100	0.00088
6673.28900	0.00012
6673.98700	0.00055
6674.68500	0.00045
6675.38300	0.00035
6676.08100	0.00037
6676.77900	0.00080
6677.47700	0.00036
6678.17500	0.00120
6678.87300	0.00029
6679.57100	0.00060
6680.26900	0.00012
6680.96700	0.00027
6681.66500	0.00010
6682.36300	0.00038
6683.06100	0.00023
6683.75900	0.00057
6684.45600	0.00016
6685.15400	0.00000
6685.85200	0.00016
6686.55000	0.00055
6687.24800	0.00009
6687.94600	0.00022
6688.64400	0.00040
6689.34100	0.00002
6690.03900	0.00046
6690.73700	0.00033
6691.43500	0.00031
6692.13300	0.00076
6692.83100	0.00015
6693.52800	0.00068
6694.22600	0.00033
6694.92400	0.00068
6695.62200	0.00012
6696.31900	0.00074
6697.01700	0.00064
6697.71500	-0.00000
6698.41300	0.00022
6699.11000	0.00075
6699.80800	0.00037
6700.50600	0.00081
6701.20400	0.00064
6701.90100	0.00000
6702.59900	0.00000
6703.29700	0.00011
6703.99400	0.00047
6704.69200	0.00056
